"transect","a_b","site","reserve","habitat","sample_date","sample_year","depth","depth_category","season","site_id","tag","visibility","factor_visibility","observer","species","size","distance","date_id","taxonomy_group"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Coris julis",8,1,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Coris julis",10,0.1,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Coris julis",10,0.1,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Coris julis",10,0.5,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Coris julis",10,0.5,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Coris julis",10,0.5,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Coris julis",8,1,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Coris julis",8,1,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Coris julis",10,1,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Thalassoma pavo",10,1.5,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Thalassoma pavo",12,0.1,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Thalassoma pavo",10,0.1,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Thalassoma pavo",8,1,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Thalassoma pavo",8,0.1,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Thalassoma pavo",8,0.1,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Thalassoma pavo",8,0.1,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Thalassoma pavo",10,1,16744,"fish"
3,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN103Spring2015",18,0.185185185,"SE","Thalassoma pavo",10,1.2,16744,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",18,0.185185185,"SE","Chromis chromis",8,0.5,16744,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",18,0.185185185,"SE","Coris julis",6,0.2,16744,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",18,0.185185185,"SE","Coris julis",6,0.2,16744,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",18,0.185185185,"SE","Coris julis",6,0.4,16744,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-05,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",18,0.185185185,"SE","Coris julis",6,0.4,16744,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-06,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",19,0.175438596,"SE","Thalassoma pavo",8,1,16745,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-07,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",20,0.166666667,"SE","Thalassoma pavo",10,0.1,16746,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Diplodos cervinus",5,0.5,16747,"fish"
4,"a","Sdot yam","N","Rocky",2015-11-08,2015,10,10,"Spring","SdotYam10","Sdot yamN104Spring2015",21,0.158730159,"SE","Serranus cabrilla",17,0.2,16747,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Coris julis",4,0.1,16591,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Coris julis",4,0.2,16591,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Coris julis",4,0.2,16591,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Coris julis",6,1.5,16591,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Coris julis",6,1.5,16591,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Coris julis",6,0.6,16591,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Coris julis",6,0.6,16591,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Coris julis",6,0.6,16591,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Coris julis",6,0.6,16591,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Gobius bachiun",5,0.1,16591,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Gobius bachiun",10,0.1,16591,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Thalassoma pavo",8,1,16591,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Thalassoma pavo",8,2,16591,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Thalassoma pavo",10,0.5,16591,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Thalassoma pavo",8,0.9,16591,"fish"
1,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN101Spring2015",10,0.333333333,"SE","Thalassoma pavo",8,0.1,16591,"fish"
2,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN102Spring2015",10,0.333333333,"SE","Thalassoma pavo",10,0.1,16591,"fish"
2,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN102Spring2015",10,0.333333333,"SE","Thalassoma pavo",12,1,16591,"fish"
2,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN102Spring2015",10,0.333333333,"SE","Coris julis",6,0.2,16591,"fish"
2,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN102Spring2015",10,0.333333333,"SE","Coris julis",8,0.8,16591,"fish"
2,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN102Spring2015",10,0.333333333,"SE","Coris julis",8,1.2,16591,"fish"
2,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN102Spring2015",10,0.333333333,"SE","Coris julis",8,1.2,16591,"fish"
2,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN102Spring2015",10,0.333333333,"SE","Coris julis",8,1.1,16591,"fish"
2,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN102Spring2015",10,0.333333333,"SE","Coris julis",8,1.1,16591,"fish"
2,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN102Spring2015",10,0.333333333,"SE","Coris julis",8,1.1,16591,"fish"
2,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN102Spring2015",10,0.333333333,"SE","Coris julis",8,1.1,16591,"fish"
2,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN102Spring2015",10,0.333333333,"SE","Coris julis",8,1.8,16591,"fish"
2,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN102Spring2015",10,0.333333333,"SE","Coris julis",10,2,16591,"fish"
2,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN102Spring2015",10,0.333333333,"SE","Gobius bachiun",5,0.2,16591,"fish"
2,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN102Spring2015",10,0.333333333,"SE","Gobius bachiun",6,0.4,16591,"fish"
2,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN102Spring2015",10,0.333333333,"SE","Gobius bachiun",3,1,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Serranus scriba",20,0.6,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Coris julis",4,0.2,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Coris julis",6,0.6,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Coris julis",6,0.6,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Coris julis",6,0.6,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Coris julis",6,0.8,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Coris julis",6,0.8,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Coris julis",6,0.8,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Thalassoma pavo",8,1.1,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Siganus rivulatus",15,0.2,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Siganus luridus",15,2.5,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Siganus luridus",15,2.5,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Siganus luridus",15,2.5,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Siganus luridus",15,2.5,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Siganus luridus",15,2.5,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Siganus luridus",15,2.5,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Siganus luridus",15,2.5,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Siganus luridus",15,2.5,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Siganus luridus",15,2.5,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Siganus luridus",15,2.5,16591,"fish"
3,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN103Spring2015",10,0.333333333,"SE","Gobius bachiun",4,0.2,16591,"fish"
4,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN104Spring2015",10,0.333333333,"SE","Coris julis",6,0.2,16591,"fish"
4,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN104Spring2015",10,0.333333333,"SE","Coris julis",6,0.2,16591,"fish"
4,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN104Spring2015",10,0.333333333,"SE","Coris julis",6,0.2,16591,"fish"
4,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN104Spring2015",10,0.333333333,"SE","Coris julis",6,2,16591,"fish"
4,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN104Spring2015",10,0.333333333,"SE","Coris julis",6,2,16591,"fish"
4,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN104Spring2015",10,0.333333333,"SE","Coris julis",6,2,16591,"fish"
4,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN104Spring2015",10,0.333333333,"SE","Coris julis",8,1.2,16591,"fish"
4,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN104Spring2015",10,0.333333333,"SE","Coris julis",8,1.2,16591,"fish"
4,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN104Spring2015",10,0.333333333,"SE","Coris julis",8,0.6,16591,"fish"
4,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN104Spring2015",10,0.333333333,"SE","Gobius bachiun",6,0.4,16591,"fish"
4,"a","Naharia","N","Rocky",2015-06-05,2015,10,10,"Spring","Naharia10","NahariaN104Spring2015",10,0.333333333,"SE","Thalassoma pavo",12,1.1,16591,"fish"
4,"a","Naharia","N","Rocky",2015-10-06,2015,10,10,"Spring","Naharia10","NahariaN104Spring2015",10,0.333333333,"SE","Serranus cabrilla",15,0.1,16714,"fish"
1,"a","Naharia","N","Rocky",2015-10-06,2015,42,45,"Spring","Naharia45","NahariaN451Spring2015",10,0.333333333,"SE","Serranus cabrilla",15,0.9,16714,"fish"
2,"a","Naharia","N","Rocky",2015-10-06,2015,42,45,"Spring","Naharia45","NahariaN452Spring2015",10,0.333333333,"SE","Serranus cabrilla",15,0.9,16714,"fish"
2,"a","Naharia","N","Rocky",2015-10-06,2015,42,45,"Spring","Naharia45","NahariaN452Spring2015",10,0.333333333,"SE","Serranus cabrilla",15,0.9,16714,"fish"
1,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN251Spring2015",15,0.222222222,"SE","Coris julis",12,0.7,16582,"fish"
1,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN251Spring2015",15,0.222222222,"SE","Coris julis",10,1.1,16582,"fish"
1,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN251Spring2015",15,0.222222222,"SE","Coris julis",8,1,16582,"fish"
1,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN251Spring2015",15,0.222222222,"SE","Coris julis",12,0.6,16582,"fish"
1,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN251Spring2015",15,0.222222222,"SE","Coris julis",8,0.5,16582,"fish"
1,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN251Spring2015",15,0.222222222,"SE","Gobius bachiun",6,0.2,16582,"fish"
1,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN251Spring2015",15,0.222222222,"SE","Gobius bachiun",10,0.8,16582,"fish"
2,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN252Spring2015",15,0.222222222,"SE","Coris julis",6,1.2,16582,"fish"
2,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN252Spring2015",15,0.222222222,"SE","Coris julis",6,1,16582,"fish"
2,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN252Spring2015",15,0.222222222,"SE","Coris julis",6,0.4,16582,"fish"
2,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN252Spring2015",15,0.222222222,"SE","Coris julis",9,0.2,16582,"fish"
2,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN252Spring2015",15,0.222222222,"SE","Coris julis",4,1.3,16582,"fish"
2,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN252Spring2015",15,0.222222222,"SE","Chromis chromis",10,2.4,16582,"fish"
2,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN252Spring2015",15,0.222222222,"SE","Chromis chromis",8,2.1,16582,"fish"
2,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN252Spring2015",15,0.222222222,"SE","Gobius sp",8,0.6,16582,"fish"
2,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN252Spring2015",15,0.222222222,"SE","Gobius sp",8,0.4,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",12,0.4,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",12,0.4,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",12,0.4,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",12,0.4,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",12,0.4,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",12,0.4,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",12,0.4,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",12,0.4,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",12,0.4,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",12,0.4,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",15,0.4,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",15,0.8,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",15,0.8,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",15,0.8,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",15,0.8,16582,"fish"
3,"a","Naharia","N","Rocky",2015-05-27,2015,25,25,"Spring","Naharia25","NahariaN253Spring2015",15,0.222222222,"SE","Sargocentron rubrum",15,0.8,16582,"fish"
